Site_Tn,location,transect,date,ID,cam_ID,start_time,top1,det_conf_mean,track_ID_imgs,top1_imgs,top1_prob_mean,top1_prob_weighted
JEP_2,JEP,2,2024-07-18,cam36_1307,seppi-cam36,2024-07-18T12:18:52Z,fly,0.95,7,7,0.8,0.8
JEP_2,JEP,2,2024-07-18,cam36_1308,seppi-cam36,2024-07-18T12:18:52Z,fly,0.89,24,14,0.77,0.45
JEP_2,JEP,2,2024-07-18,cam36_1324,seppi-cam36,2024-07-18T12:19:22Z,none_dirt,0.91,5,3,0.73,0.44
JEP_2,JEP,2,2024-07-18,cam36_1328,seppi-cam36,2024-07-18T12:19:29Z,fly,0.93,8,6,0.6,0.45
JEP_2,JEP,2,2024-07-18,cam36_1335,seppi-cam36,2024-07-18T12:19:49Z,fly,0.91,6,6,0.82,0.82
JEP_2,JEP,2,2024-07-18,cam36_1336,seppi-cam36,2024-07-18T12:19:56Z,fly,0.87,17,15,0.69,0.61
JEP_2,JEP,2,2024-07-18,cam36_1340,seppi-cam36,2024-07-18T12:20:14Z,none_dirt,0.92,9,7,0.66,0.51
JEP_2,JEP,2,2024-07-18,cam36_1350,seppi-cam36,2024-07-18T12:20:31Z,fly_sarco,0.94,8,6,0.8,0.6
JEP_2,JEP,2,2024-07-18,cam36_1357,seppi-cam36,2024-07-18T12:20:46Z,fly,0.89,8,3,0.72,0.27
JEP_2,JEP,2,2024-07-18,cam36_1365,seppi-cam36,2024-07-18T12:20:56Z,fly,0.91,13,9,0.64,0.44
JEP_2,JEP,2,2024-07-18,cam36_1368,seppi-cam36,2024-07-18T12:21:09Z,none_dirt,0.87,22,20,0.67,0.61
JEP_2,JEP,2,2024-07-18,cam36_1384,seppi-cam36,2024-07-18T12:21:43Z,none_dirt,0.64,4,4,0.53,0.53
JEP_2,JEP,2,2024-07-18,cam36_1388,seppi-cam36,2024-07-18T12:21:48Z,fly,0.94,3,2,0.74,0.49
JEP_2,JEP,2,2024-07-18,cam36_1392,seppi-cam36,2024-07-18T12:21:53Z,fly,0.89,8,4,0.5,0.25
JEP_2,JEP,2,2024-07-18,cam36_1402,seppi-cam36,2024-07-18T12:22:02Z,fly,0.9,6,5,0.65,0.54
JEP_2,JEP,2,2024-07-18,cam36_1414,seppi-cam36,2024-07-18T12:22:15Z,none_dirt,0.91,10,7,0.5,0.35
JEP_2,JEP,2,2024-07-18,cam36_1422,seppi-cam36,2024-07-18T12:22:27Z,fly,0.91,11,10,0.87,0.79
JEP_2,JEP,2,2024-07-18,cam36_1428,seppi-cam36,2024-07-18T12:22:41Z,none_dirt,0.91,5,3,0.52,0.31
JEP_2,JEP,2,2024-07-18,cam36_1432,seppi-cam36,2024-07-18T12:22:47Z,fly,0.95,7,4,0.79,0.45
JEP_2,JEP,2,2024-07-18,cam36_1436,seppi-cam36,2024-07-18T12:22:55Z,fly_sarco,0.94,7,5,0.67,0.48
JEP_2,JEP,2,2024-07-18,cam36_1440,seppi-cam36,2024-07-18T12:23:03Z,fly,0.85,11,11,0.82,0.82
JEP_2,JEP,2,2024-07-18,cam36_1448,seppi-cam36,2024-07-18T12:23:17Z,fly,0.92,4,4,0.64,0.64
JEP_2,JEP,2,2024-07-18,cam36_1452,seppi-cam36,2024-07-18T12:23:25Z,fly,0.89,16,9,0.63,0.35
JEP_2,JEP,2,2024-07-18,cam36_1453,seppi-cam36,2024-07-18T12:23:42Z,fly,0.94,3,3,0.74,0.74
JEP_2,JEP,2,2024-07-18,cam36_1455,seppi-cam36,2024-07-18T12:23:50Z,none_dirt,0.91,13,9,0.49,0.34
JEP_2,JEP,2,2024-07-18,cam36_1456,seppi-cam36,2024-07-18T12:24:03Z,fly,0.89,22,8,0.63,0.23
JEP_2,JEP,2,2024-07-18,cam36_1465,seppi-cam36,2024-07-18T12:24:26Z,fly,0.92,12,11,0.72,0.66
JEP_2,JEP,2,2024-07-18,cam36_1468,seppi-cam36,2024-07-18T12:24:39Z,fly,0.86,11,11,0.86,0.86
JEP_2,JEP,2,2024-07-18,cam36_1487,seppi-cam36,2024-07-18T12:25:00Z,none_dirt,0.92,10,5,0.7,0.35
JEP_2,JEP,2,2024-07-18,cam36_1488,seppi-cam36,2024-07-18T12:25:27Z,none_shadow,0.96,4,1,0.46,0.12
JEP_2,JEP,2,2024-07-18,cam36_1501,seppi-cam36,2024-07-18T12:25:33Z,fly_sarco,0.97,7,7,0.29,0.29
JEP_2,JEP,2,2024-07-18,cam36_1507,seppi-cam36,2024-07-18T12:25:40Z,fly,0.97,16,9,0.34,0.19
JEP_2,JEP,2,2024-07-18,cam36_1509,seppi-cam36,2024-07-18T12:25:59Z,none_shadow,0.97,9,8,0.39,0.35
JEP_2,JEP,2,2024-07-18,cam36_1519,seppi-cam36,2024-07-18T12:26:10Z,none_dirt,0.93,25,18,0.74,0.53
JEP_2,JEP,2,2024-07-18,cam36_1526,seppi-cam36,2024-07-18T12:26:37Z,none_dirt,0.96,50,27,0.45,0.24
JEP_2,JEP,2,2024-07-18,cam36_1534,seppi-cam36,2024-07-18T12:27:46Z,fly_sarco,0.97,41,41,0.91,0.91
JEP_2,JEP,2,2024-07-18,cam36_1540,seppi-cam36,2024-07-18T12:28:44Z,fly,0.95,7,6,0.9,0.77
JEP_2,JEP,2,2024-07-18,cam36_1561,seppi-cam36,2024-07-18T12:29:01Z,none_shadow,0.9,5,5,0.77,0.77
JEP_2,JEP,2,2024-07-18,cam36_1563,seppi-cam36,2024-07-18T12:29:08Z,fly,0.95,16,9,0.6,0.34
JEP_2,JEP,2,2024-07-18,cam36_1570,seppi-cam36,2024-07-18T12:29:27Z,none_shadow,0.93,82,52,0.57,0.36
JEP_2,JEP,2,2024-07-18,cam36_1603,seppi-cam36,2024-07-18T12:30:59Z,fly_sarco,0.95,4,4,0.64,0.64
JEP_2,JEP,2,2024-07-18,cam36_1604,seppi-cam36,2024-07-18T12:31:04Z,fly_sarco,0.93,3,3,0.56,0.56
JEP_2,JEP,2,2024-07-18,cam36_1607,seppi-cam36,2024-07-18T12:31:08Z,fly_sarco,0.9,19,14,0.56,0.41
JEP_2,JEP,2,2024-07-18,cam36_1619,seppi-cam36,2024-07-18T12:31:36Z,none_dirt,0.92,11,5,0.67,0.3
JEP_2,JEP,2,2024-07-18,cam36_1623,seppi-cam36,2024-07-18T12:31:49Z,none_shadow,0.9,28,22,0.42,0.33
JEP_2,JEP,2,2024-07-18,cam36_1628,seppi-cam36,2024-07-18T12:32:20Z,fly,0.96,22,13,0.45,0.27
JEP_2,JEP,2,2024-07-18,cam36_1634,seppi-cam36,2024-07-18T12:32:43Z,fly,0.84,4,2,0.72,0.36
JEP_2,JEP,2,2024-07-18,cam36_1646,seppi-cam36,2024-07-18T12:32:47Z,none_shadow,0.79,15,13,0.67,0.58
JEP_2,JEP,2,2024-07-18,cam36_1651,seppi-cam36,2024-07-18T12:33:32Z,bee_bombus,0.93,20,11,0.38,0.21
JEP_2,JEP,2,2024-07-18,cam36_1657,seppi-cam36,2024-07-18T12:33:54Z,bee_bombus,0.94,29,10,0.49,0.17
JEP_2,JEP,2,2024-07-18,cam36_1668,seppi-cam36,2024-07-18T12:34:38Z,fly,0.96,23,7,0.51,0.16
JEP_2,JEP,2,2024-07-18,cam36_1677,seppi-cam36,2024-07-18T12:35:08Z,fly_sarco,0.96,4,1,0.43,0.11
JEP_2,JEP,2,2024-07-18,cam36_1679,seppi-cam36,2024-07-18T12:35:15Z,none_bg,0.8,7,5,0.45,0.32
JEP_2,JEP,2,2024-07-18,cam36_1685,seppi-cam36,2024-07-18T12:35:24Z,fly,0.97,3,3,0.59,0.59
JEP_2,JEP,2,2024-07-18,cam36_1688,seppi-cam36,2024-07-18T12:35:28Z,none_dirt,0.92,16,11,0.63,0.43
JEP_2,JEP,2,2024-07-18,cam36_1704,seppi-cam36,2024-07-18T12:35:59Z,none_bg,0.62,4,4,0.84,0.84
JEP_2,JEP,2,2024-07-18,cam36_1709,seppi-cam36,2024-07-18T12:36:14Z,none_bg,0.94,3,1,0.89,0.3
JEP_2,JEP,2,2024-07-18,cam36_1720,seppi-cam36,2024-07-18T12:36:19Z,bee_bombus,0.94,28,26,0.33,0.31
JEP_2,JEP,2,2024-07-18,cam36_1723,seppi-cam36,2024-07-18T12:36:49Z,bee_bombus,0.94,62,24,0.43,0.17
JEP_2,JEP,2,2024-07-18,cam36_1730,seppi-cam36,2024-07-18T12:38:01Z,fly_sarco,0.94,5,3,0.52,0.31
JEP_2,JEP,2,2024-07-18,cam36_1737,seppi-cam36,2024-07-18T12:38:54Z,fly_sarco,0.91,21,14,0.78,0.52
JEP_2,JEP,2,2024-07-18,cam36_1746,seppi-cam36,2024-07-18T12:39:41Z,fly,0.96,4,2,0.81,0.4
JEP_2,JEP,2,2024-07-18,cam36_1750,seppi-cam36,2024-07-18T12:39:46Z,none_shadow,0.92,4,3,0.61,0.46
JEP_2,JEP,2,2024-07-18,cam36_1757,seppi-cam36,2024-07-18T12:39:51Z,none_shadow,0.94,16,12,0.41,0.31
JEP_2,JEP,2,2024-07-18,cam36_1767,seppi-cam36,2024-07-18T12:40:54Z,fly,0.92,5,4,0.59,0.47
JEP_2,JEP,2,2024-07-18,cam36_1770,seppi-cam36,2024-07-18T12:41:01Z,fly,0.91,23,11,0.58,0.28
JEP_2,JEP,2,2024-07-18,cam36_1783,seppi-cam36,2024-07-18T12:41:27Z,none_dirt,0.92,12,6,0.47,0.24
JEP_2,JEP,2,2024-07-18,cam36_1790,seppi-cam36,2024-07-18T12:42:12Z,lepi,0.92,31,13,0.38,0.16
JEP_2,JEP,2,2024-07-18,cam36_1798,seppi-cam36,2024-07-18T12:43:17Z,fly,0.95,13,11,0.67,0.57
JEP_2,JEP,2,2024-07-18,cam36_1816,seppi-cam36,2024-07-18T12:43:48Z,bee_bombus,0.95,7,5,0.47,0.34
JEP_2,JEP,2,2024-07-18,cam36_1822,seppi-cam36,2024-07-18T12:43:57Z,none_dirt,0.6,13,7,0.55,0.3
JEP_2,JEP,2,2024-07-18,cam36_1826,seppi-cam36,2024-07-18T12:44:14Z,none_shadow,0.88,12,8,0.52,0.35
JEP_2,JEP,2,2024-07-18,cam36_1828,seppi-cam36,2024-07-18T12:44:28Z,bee_bombus,0.93,20,15,0.36,0.27
JEP_2,JEP,2,2024-07-18,cam36_1832,seppi-cam36,2024-07-18T12:44:52Z,none_dirt,0.94,21,16,0.57,0.43
JEP_2,JEP,2,2024-07-18,cam36_1844,seppi-cam36,2024-07-18T12:45:45Z,none_dirt,0.92,6,4,0.48,0.32
JEP_2,JEP,2,2024-07-18,cam36_1846,seppi-cam36,2024-07-18T12:45:52Z,fly,0.86,5,3,0.76,0.46
JEP_2,JEP,2,2024-07-18,cam36_1851,seppi-cam36,2024-07-18T12:46:11Z,fly_sarco,0.97,17,14,0.45,0.37
JEP_2,JEP,2,2024-07-18,cam36_1854,seppi-cam36,2024-07-18T12:46:30Z,none_shadow,0.88,5,4,0.57,0.46
JEP_2,JEP,2,2024-07-18,cam36_1855,seppi-cam36,2024-07-18T12:46:35Z,none_shadow,0.94,6,6,0.65,0.65
JEP_2,JEP,2,2024-07-18,cam36_1861,seppi-cam36,2024-07-18T12:46:42Z,none_shadow,0.94,4,4,0.53,0.53
JEP_2,JEP,2,2024-07-18,cam36_1870,seppi-cam36,2024-07-18T12:46:54Z,fly,0.93,13,13,0.88,0.88
JEP_2,JEP,2,2024-07-18,cam36_1882,seppi-cam36,2024-07-18T12:47:09Z,none_shadow,0.95,33,16,0.3,0.15
JEP_2,JEP,2,2024-07-18,cam36_1887,seppi-cam36,2024-07-18T12:47:44Z,none_dirt,0.87,108,59,0.32,0.17
JEP_2,JEP,2,2024-07-18,cam36_1891,seppi-cam36,2024-07-18T12:49:38Z,none_shadow,0.53,3,3,0.82,0.82
JEP_2,JEP,2,2024-07-18,cam36_1892,seppi-cam36,2024-07-18T12:49:55Z,fly_sarco,0.86,46,35,0.55,0.42
JEP_2,JEP,2,2024-07-18,cam36_1893,seppi-cam36,2024-07-18T12:50:42Z,bee_bombus,0.88,4,4,0.47,0.47
JEP_2,JEP,2,2024-07-18,cam36_1894,seppi-cam36,2024-07-18T12:50:47Z,bee_bombus,0.92,35,18,0.32,0.16
JEP_2,JEP,2,2024-07-18,cam36_1898,seppi-cam36,2024-07-18T12:51:24Z,none_shadow,0.94,44,33,0.5,0.38
JEP_2,JEP,2,2024-07-18,cam36_1914,seppi-cam36,2024-07-18T12:52:13Z,none_bg,0.77,12,12,0.85,0.85
JEP_2,JEP,2,2024-07-18,cam36_1918,seppi-cam36,2024-07-18T12:52:32Z,none_shadow,0.8,11,10,0.83,0.75
JEP_2,JEP,2,2024-07-18,cam36_1919,seppi-cam36,2024-07-18T12:52:44Z,fly,0.96,11,9,0.4,0.33
JEP_2,JEP,2,2024-07-18,cam36_1923,seppi-cam36,2024-07-18T12:52:58Z,none_bg,0.78,19,9,0.79,0.37
JEP_2,JEP,2,2024-07-18,cam36_1929,seppi-cam36,2024-07-18T12:53:46Z,none_dirt,0.6,3,2,0.63,0.42
JEP_2,JEP,2,2024-07-18,cam36_1932,seppi-cam36,2024-07-18T12:53:55Z,none_shadow,0.89,22,13,0.44,0.26
JEP_2,JEP,2,2024-07-18,cam36_1933,seppi-cam36,2024-07-18T12:54:19Z,none_shadow,0.91,15,11,0.48,0.35
JEP_2,JEP,2,2024-07-18,cam36_1935,seppi-cam36,2024-07-18T12:54:36Z,none_dirt,0.91,3,1,0.87,0.29
JEP_2,JEP,2,2024-07-18,cam36_1936,seppi-cam36,2024-07-18T12:54:39Z,bee_bombus,0.92,18,11,0.43,0.26
JEP_2,JEP,2,2024-07-18,cam36_1941,seppi-cam36,2024-07-18T12:55:29Z,none_bg,0.58,11,8,0.72,0.52
JEP_2,JEP,2,2024-07-18,cam36_1945,seppi-cam36,2024-07-18T12:55:47Z,none_shadow,0.86,13,10,0.72,0.55
JEP_2,JEP,2,2024-07-18,cam36_1946,seppi-cam36,2024-07-18T12:56:01Z,fly,0.84,36,29,0.69,0.56
JEP_2,JEP,2,2024-07-18,cam36_1950,seppi-cam36,2024-07-18T12:56:40Z,none_dirt,0.86,58,23,0.41,0.16
JEP_2,JEP,2,2024-07-18,cam36_1960,seppi-cam36,2024-07-18T12:57:39Z,none_shadow,0.82,15,14,0.76,0.71
JEP_2,JEP,2,2024-07-18,cam36_1962,seppi-cam36,2024-07-18T12:57:59Z,fly,0.96,17,15,0.53,0.47
JEP_2,JEP,2,2024-07-18,cam36_1971,seppi-cam36,2024-07-18T12:58:17Z,fly,0.93,19,9,0.69,0.33
JEP_2,JEP,2,2024-07-18,cam36_1972,seppi-cam36,2024-07-18T12:58:39Z,fly,0.96,18,11,0.4,0.24
JEP_2,JEP,2,2024-07-18,cam36_1977,seppi-cam36,2024-07-18T12:58:58Z,none_dirt,0.9,8,5,0.45,0.28
JEP_2,JEP,2,2024-07-18,cam36_1978,seppi-cam36,2024-07-18T12:59:10Z,fly,0.92,16,10,0.67,0.42
JEP_2,JEP,2,2024-07-18,cam36_1989,seppi-cam36,2024-07-18T12:59:28Z,none_shadow,0.8,27,24,0.61,0.54
JEP_2,JEP,2,2024-07-18,cam36_1991,seppi-cam36,2024-07-18T13:00:06Z,fly_sarco,0.94,5,4,0.52,0.42
JEP_2,JEP,2,2024-07-18,cam36_2000,seppi-cam36,2024-07-18T13:00:12Z,fly_sarco,0.86,36,36,0.87,0.87
JEP_2,JEP,2,2024-07-18,cam36_2007,seppi-cam36,2024-07-18T13:01:08Z,none_bg,0.58,12,12,0.91,0.91
JEP_2,JEP,2,2024-07-18,cam36_2008,seppi-cam36,2024-07-18T13:01:30Z,beetle_cocci,0.83,8,8,0.89,0.89
JEP_2,JEP,2,2024-07-18,cam36_2010,seppi-cam36,2024-07-18T13:01:45Z,none_shadow,0.77,15,13,0.48,0.42
JEP_2,JEP,2,2024-07-18,cam36_2012,seppi-cam36,2024-07-18T13:02:01Z,none_shadow,0.65,16,16,0.67,0.67
JEP_2,JEP,2,2024-07-18,cam36_2019,seppi-cam36,2024-07-18T13:02:23Z,bee_bombus,0.88,18,13,0.52,0.38
JEP_2,JEP,2,2024-07-18,cam36_2023,seppi-cam36,2024-07-18T13:02:42Z,none_dirt,0.95,19,7,0.35,0.13
JEP_2,JEP,2,2024-07-18,cam36_2026,seppi-cam36,2024-07-18T13:03:02Z,fly,0.84,17,15,0.87,0.77
JEP_2,JEP,2,2024-07-18,cam36_2028,seppi-cam36,2024-07-18T13:03:21Z,bee_bombus,0.97,37,24,0.3,0.19
JEP_2,JEP,2,2024-07-18,cam36_2034,seppi-cam36,2024-07-18T13:04:04Z,none_dirt,0.91,12,9,0.58,0.43
JEP_2,JEP,2,2024-07-18,cam36_2036,seppi-cam36,2024-07-18T13:04:18Z,none_shadow,0.77,9,6,0.69,0.46
JEP_2,JEP,2,2024-07-18,cam36_2043,seppi-cam36,2024-07-18T13:04:30Z,none_shadow,0.85,21,21,0.81,0.81
JEP_2,JEP,2,2024-07-18,cam36_2052,seppi-cam36,2024-07-18T13:04:54Z,none_bg,0.64,9,9,0.88,0.88
JEP_2,JEP,2,2024-07-18,cam36_2053,seppi-cam36,2024-07-18T13:05:04Z,none_shadow,0.78,30,24,0.72,0.58
JEP_2,JEP,2,2024-07-18,cam36_2063,seppi-cam36,2024-07-18T13:08:12Z,fly,0.9,13,13,0.89,0.89
JEP_2,JEP,2,2024-07-18,cam36_2071,seppi-cam36,2024-07-18T13:10:22Z,none_bg,0.63,9,7,0.69,0.54
JEP_2,JEP,2,2024-07-18,cam36_2086,seppi-cam36,2024-07-18T13:10:49Z,none_shadow,0.93,28,22,0.44,0.35
JEP_2,JEP,2,2024-07-18,cam36_2091,seppi-cam36,2024-07-18T13:11:37Z,fly_sarco,0.87,13,13,0.8,0.8
JEP_2,JEP,2,2024-07-18,cam36_2097,seppi-cam36,2024-07-18T13:12:16Z,none_bg,0.6,29,19,0.67,0.44
JEP_2,JEP,2,2024-07-18,cam36_2119,seppi-cam36,2024-07-18T13:15:46Z,fly_sarco,0.9,4,4,0.82,0.82
JEP_2,JEP,2,2024-07-18,cam36_2125,seppi-cam36,2024-07-18T13:15:51Z,fly,0.85,5,5,0.9,0.9
JEP_2,JEP,2,2024-07-18,cam36_2128,seppi-cam36,2024-07-18T13:15:57Z,fly,0.95,9,5,0.68,0.38
JEP_2,JEP,2,2024-07-18,cam36_2131,seppi-cam36,2024-07-18T13:16:08Z,fly,0.93,16,16,0.82,0.82
JEP_2,JEP,2,2024-07-18,cam36_2134,seppi-cam36,2024-07-18T13:16:25Z,fly_sarco,0.93,6,4,0.88,0.59
JEP_2,JEP,2,2024-07-18,cam36_2141,seppi-cam36,2024-07-18T13:16:35Z,fly,0.92,44,25,0.68,0.39
JEP_2,JEP,2,2024-07-18,cam36_2149,seppi-cam36,2024-07-18T13:17:23Z,fly,0.86,12,10,0.68,0.57
JEP_2,JEP,2,2024-07-18,cam36_2154,seppi-cam36,2024-07-18T13:17:36Z,none_shadow,0.86,9,4,0.58,0.26
JEP_2,JEP,2,2024-07-18,cam36_2155,seppi-cam36,2024-07-18T13:17:46Z,fly_sarco,0.93,7,5,0.68,0.49
JEP_2,JEP,2,2024-07-18,cam36_2161,seppi-cam36,2024-07-18T13:17:54Z,none_shadow,0.87,18,17,0.64,0.6
JEP_2,JEP,2,2024-07-18,cam36_2166,seppi-cam36,2024-07-18T13:18:14Z,fly,0.83,11,5,0.44,0.2
JEP_2,JEP,2,2024-07-18,cam36_2169,seppi-cam36,2024-07-18T13:18:27Z,none_shadow,0.89,9,5,0.55,0.31
JEP_2,JEP,2,2024-07-18,cam36_2178,seppi-cam36,2024-07-18T13:18:40Z,none_shadow,0.89,6,5,0.74,0.62
JEP_2,JEP,2,2024-07-18,cam36_2179,seppi-cam36,2024-07-18T13:18:46Z,none_dirt,0.9,29,13,0.62,0.28
JEP_2,JEP,2,2024-07-18,cam36_2182,seppi-cam36,2024-07-18T13:19:19Z,fly_sarco,0.91,12,12,0.82,0.82
JEP_2,JEP,2,2024-07-18,cam36_2188,seppi-cam36,2024-07-18T13:19:33Z,fly,0.9,3,3,0.9,0.9
JEP_2,JEP,2,2024-07-18,cam36_2195,seppi-cam36,2024-07-18T13:19:37Z,fly,0.85,11,6,0.61,0.33
JEP_2,JEP,2,2024-07-18,cam36_2199,seppi-cam36,2024-07-18T13:19:48Z,fly,0.92,14,13,0.71,0.66
JEP_2,JEP,2,2024-07-18,cam36_2202,seppi-cam36,2024-07-18T13:20:03Z,fly_sarco,0.92,8,6,0.81,0.61
JEP_2,JEP,2,2024-07-18,cam36_2207,seppi-cam36,2024-07-18T13:20:14Z,fly,0.91,9,4,0.52,0.23
JEP_2,JEP,2,2024-07-18,cam36_2208,seppi-cam36,2024-07-18T13:20:24Z,none_dirt,0.87,17,10,0.52,0.31
JEP_2,JEP,2,2024-07-18,cam36_2209,seppi-cam36,2024-07-18T13:20:43Z,none_shadow,0.82,5,3,0.48,0.29
JEP_2,JEP,2,2024-07-18,cam36_2217,seppi-cam36,2024-07-18T13:20:55Z,fly_sarco,0.89,11,8,0.59,0.43
JEP_2,JEP,2,2024-07-18,cam36_2218,seppi-cam36,2024-07-18T13:21:07Z,none_shadow,0.9,12,9,0.5,0.38
JEP_2,JEP,2,2024-07-18,cam36_2219,seppi-cam36,2024-07-18T13:21:19Z,fly,0.91,17,9,0.7,0.37
JEP_2,JEP,2,2024-07-18,cam36_2231,seppi-cam36,2024-07-18T13:21:39Z,fly,0.92,12,3,0.42,0.1
JEP_2,JEP,2,2024-07-18,cam36_2238,seppi-cam36,2024-07-18T13:21:54Z,fly_sarco,0.85,12,7,0.53,0.31
JEP_2,JEP,2,2024-07-18,cam36_2243,seppi-cam36,2024-07-18T13:22:08Z,none_dirt,0.89,9,8,0.53,0.47
JEP_2,JEP,2,2024-07-18,cam36_2247,seppi-cam36,2024-07-18T13:22:30Z,none_dirt,0.92,37,26,0.51,0.36
JEP_2,JEP,2,2024-07-18,cam36_2252,seppi-cam36,2024-07-18T13:23:10Z,fly,0.89,10,7,0.87,0.61
JEP_2,JEP,2,2024-07-18,cam36_2261,seppi-cam36,2024-07-18T13:23:20Z,fly,0.95,23,13,0.55,0.31
JEP_2,JEP,2,2024-07-18,cam36_2283,seppi-cam36,2024-07-18T13:24:21Z,none_dirt,0.91,16,10,0.61,0.38
JEP_2,JEP,2,2024-07-18,cam36_2288,seppi-cam36,2024-07-18T13:24:38Z,fly_sarco,0.91,19,11,0.75,0.43
JEP_2,JEP,2,2024-07-18,cam36_2301,seppi-cam36,2024-07-18T13:25:02Z,fly_sarco,0.91,15,14,0.84,0.78
JEP_2,JEP,2,2024-07-18,cam36_2322,seppi-cam36,2024-07-18T13:25:30Z,fly,0.94,17,8,0.44,0.21
JEP_2,JEP,2,2024-07-18,cam36_2323,seppi-cam36,2024-07-18T13:25:48Z,none_dirt,0.93,4,2,0.7,0.35
JEP_2,JEP,2,2024-07-18,cam36_2347,seppi-cam36,2024-07-18T13:25:57Z,fly,0.96,9,9,0.86,0.86
JEP_2,JEP,2,2024-07-18,cam36_2350,seppi-cam36,2024-07-18T13:26:07Z,fly,0.96,17,13,0.59,0.45
JEP_2,JEP,2,2024-07-18,cam36_2353,seppi-cam36,2024-07-18T13:26:26Z,fly_sarco,0.96,18,12,0.55,0.37
JEP_2,JEP,2,2024-07-18,cam36_2362,seppi-cam36,2024-07-18T13:26:45Z,none_shadow,0.8,12,12,0.64,0.64
JEP_2,JEP,2,2024-07-18,cam36_2365,seppi-cam36,2024-07-18T13:27:00Z,none_dirt,0.86,11,4,0.63,0.23
JEP_2,JEP,2,2024-07-18,cam36_2367,seppi-cam36,2024-07-18T13:27:14Z,fly,0.86,5,4,0.5,0.4
JEP_2,JEP,2,2024-07-18,cam36_2368,seppi-cam36,2024-07-18T13:27:21Z,fly,0.96,36,12,0.34,0.11
JEP_2,JEP,2,2024-07-18,cam36_2372,seppi-cam36,2024-07-18T13:27:58Z,bee_bombus,0.94,58,19,0.33,0.11
JEP_2,JEP,2,2024-07-18,cam36_2379,seppi-cam36,2024-07-18T13:29:05Z,fly,0.97,34,11,0.56,0.18
JEP_2,JEP,2,2024-07-18,cam36_2383,seppi-cam36,2024-07-18T13:30:14Z,fly_sarco,0.96,5,4,0.56,0.45
JEP_2,JEP,2,2024-07-18,cam36_2385,seppi-cam36,2024-07-18T13:30:21Z,fly_sarco,0.95,12,10,0.75,0.62
JEP_2,JEP,2,2024-07-18,cam36_2387,seppi-cam36,2024-07-18T13:30:34Z,fly_sarco,0.96,3,3,0.87,0.87
JEP_2,JEP,2,2024-07-18,cam36_2388,seppi-cam36,2024-07-18T13:30:39Z,fly_sarco,0.95,69,29,0.41,0.17
JEP_2,JEP,2,2024-07-18,cam36_2402,seppi-cam36,2024-07-18T13:31:53Z,fly_sarco,0.96,20,10,0.32,0.16
JEP_2,JEP,2,2024-07-18,cam36_2409,seppi-cam36,2024-07-18T13:32:15Z,none_shadow,0.8,3,3,0.23,0.23
JEP_2,JEP,2,2024-07-18,cam36_2414,seppi-cam36,2024-07-18T13:32:20Z,none_dirt,0.95,3,2,0.3,0.2
JEP_2,JEP,2,2024-07-18,cam36_2442,seppi-cam36,2024-07-18T13:32:31Z,none_shadow,0.83,7,6,0.78,0.67
JEP_2,JEP,2,2024-07-18,cam36_2453,seppi-cam36,2024-07-18T13:32:42Z,none_shadow,0.92,8,7,0.61,0.53
JEP_2,JEP,2,2024-07-18,cam36_2454,seppi-cam36,2024-07-18T13:32:51Z,none_dirt,0.97,12,7,0.4,0.23
JEP_2,JEP,2,2024-07-18,cam36_2459,seppi-cam36,2024-07-18T13:33:05Z,fly,0.94,14,6,0.54,0.23
JEP_2,JEP,2,2024-07-18,cam36_2466,seppi-cam36,2024-07-18T13:33:24Z,fly,0.96,19,7,0.47,0.17
JEP_2,JEP,2,2024-07-18,cam36_2472,seppi-cam36,2024-07-18T13:33:49Z,fly,0.94,39,39,0.89,0.89
JEP_2,JEP,2,2024-07-18,cam36_2480,seppi-cam36,2024-07-18T13:34:30Z,fly_sarco,0.97,6,3,0.33,0.16
JEP_2,JEP,2,2024-07-18,cam36_2498,seppi-cam36,2024-07-18T13:34:41Z,none_dirt,0.88,10,3,0.42,0.13
JEP_2,JEP,2,2024-07-18,cam36_2514,seppi-cam36,2024-07-18T13:34:52Z,fly,0.85,3,3,0.78,0.78
JEP_2,JEP,2,2024-07-18,cam36_2522,seppi-cam36,2024-07-18T13:34:59Z,fly,0.92,35,20,0.74,0.42
JEP_2,JEP,2,2024-07-18,cam36_2533,seppi-cam36,2024-07-18T13:35:40Z,fly,0.94,15,15,0.89,0.89
JEP_2,JEP,2,2024-07-18,cam36_2538,seppi-cam36,2024-07-18T13:35:57Z,fly,0.92,6,5,0.76,0.63
JEP_2,JEP,2,2024-07-18,cam36_2540,seppi-cam36,2024-07-18T13:36:04Z,fly,0.96,8,8,0.62,0.62
JEP_2,JEP,2,2024-07-18,cam36_2545,seppi-cam36,2024-07-18T13:36:17Z,bee_bombus,0.97,7,3,0.41,0.18
JEP_2,JEP,2,2024-07-18,cam36_2549,seppi-cam36,2024-07-18T13:36:25Z,bee_bombus,0.96,10,8,0.6,0.48
JEP_2,JEP,2,2024-07-18,cam36_2552,seppi-cam36,2024-07-18T13:36:35Z,none_shadow,0.98,7,5,0.41,0.29
JEP_2,JEP,2,2024-07-18,cam36_2554,seppi-cam36,2024-07-18T13:36:43Z,none_shadow,0.96,22,9,0.49,0.2
JEP_2,JEP,2,2024-07-18,cam36_2555,seppi-cam36,2024-07-18T13:37:07Z,fly,0.93,29,14,0.5,0.24
